STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,state,county,tract,tract_name,total_population,total_population_moe,asian_alone,asian_alone_moe,asian_share_pct,chinese_except_taiwanese,chinese_except_taiwanese_moe,taiwanese_alone,taiwanese_alone_moe,chinese_total_estimate,chinese_total_moe,chinese_estimate_lower,chinese_estimate_upper,chinese_relative_moe,chinese_estimate_reliability,chinese_share_pct,chinese_share_of_asian_pct,median_household_income,median_household_income_moe,income_relative_moe,income_top_coded,competitors_within_1_mile,competitors_within_3_miles
06,037,407001,06037407001,1400000US06037407001,4070.01,Census Tract 4070.01,G5020,S,976187,15892,+34.0603274,-117.9762210,06,037,407001,Census Tract 4070.01; Los Angeles County; California,5425,760,587,313,10.82,360,254,0,19,360,254.70963860835732,105.29036139164263,614.7096386083574,0.7075267739121037,usable_with_caution,6.64,61.33,87600.0,5736.0,0.0654794520547945,False,1,14
06,037,407002,06037407002,1400000US06037407002,4070.02,Census Tract 4070.02,G5020,S,2938927,252971,+34.0555809,-117.9912890,06,037,407002,Census Tract 4070.02; Los Angeles County; California,3639,478,565,139,15.53,179,118,7,20,186,119.68291440301743,66.31708559698255,305.68291440301743,0.6434565290484809,usable_with_caution,5.11,32.92,118516.0,15981.0,0.1348425529042492,False,0,13
06,037,407102,06037407102,1400000US06037407102,4071.02,Census Tract 4071.02,G5020,S,922628,0,+34.0437456,-117.9767958,06,037,407102,Census Tract 4071.02; Los Angeles County; California,5487,572,585,193,10.66,258,184,0,19,258,184.978377114732,73.02162288526802,442.978377114732,0.7169704539330697,usable_with_caution,4.7,44.1,96645.0,30578.0,0.3163950540638419,False,0,11
06,037,407301,06037407301,1400000US06037407301,4073.01,Census Tract 4073.01,G5020,S,989555,0,+34.0454913,-117.9587133,06,037,407301,Census Tract 4073.01; Los Angeles County; California,3706,537,869,286,23.45,324,221,0,14,324,221.44299492194372,102.55700507805624,545.4429949219438,0.6834660337097029,usable_with_caution,8.74,37.28,78167.0,21935.0,0.2806171402254148,False,3,12
06,037,430701,06037430701,1400000US06037430701,4307.01,Census Tract 4307.01,G5020,S,2977806,13098,+34.1422654,-118.0608911,06,037,430701,Census Tract 4307.01; Los Angeles County; California,4775,618,2253,306,47.18,1340,276,233,136,1573,307.688153818115,1265.311846181885,1880.688153818115,0.1956059464832263,more_reliable,32.94,69.82,104194.0,19977.0,0.191728890339175,False,3,16
06,037,403408,06037403408,1400000US06037403408,4034.08,Census Tract 4034.08,G5020,S,3158643,0,+34.0254873,-117.8819037,06,037,403408,Census Tract 4034.08; Los Angeles County; California,6156,627,4714,659,76.58,1943,669,310,178,2253,692.275234281857,1560.7247657181429,2945.275234281857,0.3072681909817386,more_reliable,36.6,47.79,129934.0,39976.0,0.3076638908984561,False,0,12
06,037,407400,06037407400,1400000US06037407400,4074,Census Tract 4074,G5020,S,607630,0,+34.0523629,-117.9577582,06,037,407400,Census Tract 4074; Los Angeles County; California,1744,349,599,245,34.35,198,129,47,71,245,147.24808997063425,97.75191002936576,392.2480899706343,0.6010126121250378,usable_with_caution,14.05,40.9,128933.0,15789.0,0.1224589515484786,False,2,11
06,037,407701,06037407701,1400000US06037407701,4077.01,Census Tract 4077.01,G5020,S,1141957,0,+34.0139438,-117.9297961,06,037,407701,Census Tract 4077.01; Los Angeles County; California,4311,469,703,217,16.31,318,175,36,64,354,186.3357185297548,167.6642814702452,540.3357185297548,0.5263720862422452,usable_with_caution,8.21,50.36,56950.0,25347.0,0.4450746268656716,False,0,21
06,037,407702,06037407702,1400000US06037407702,4077.02,Census Tract 4077.02,G5020,S,2000942,905,+34.0211206,-117.9466149,06,037,407702,Census Tract 4077.02; Los Angeles County; California,6642,830,1480,453,22.28,657,265,47,51,704,269.8629281690985,434.1370718309015,973.8629281690984,0.3833280229674694,more_reliable,10.6,47.57,93388.0,30451.0,0.3260697305863708,False,0,14
06,037,430721,06037430721,1400000US06037430721,4307.21,Census Tract 4307.21,G5020,S,4091501,0,+34.1378492,-118.0416921,06,037,430721,Census Tract 4307.21; Los Angeles County; California,3354,398,1704,432,50.81,1138,367,149,110,1287,383.13052606128895,903.869473938711,1670.130526061289,0.2976927164423379,more_reliable,38.37,75.53,82115.0,35449.0,0.431699445899044,False,3,16
06,037,430803,06037430803,1400000US06037430803,4308.03,Census Tract 4308.03,G5020,S,2277699,0,+34.1156122,-118.0227563,06,037,430803,Census Tract 4308.03; Los Angeles County; California,5215,588,3411,506,65.41,2357,557,297,186,2654,587.2350466380561,2066.764953361944,3241.235046638056,0.221264147188416,more_reliable,50.89,77.81,109896.0,32438.0,0.2951699788891315,False,1,20
06,037,431002,06037431002,1400000US06037431002,4310.02,Census Tract 4310.02,G5020,S,1350081,3559,+34.1447090,-117.9844264,06,037,431002,Census Tract 4310.02; Los Angeles County; California,3146,321,540,136,17.16,142,85,47,63,189,105.80170130957252,83.19829869042748,294.80170130957254,0.5597973614263096,usable_with_caution,6.01,35.0,88700.0,22451.0,0.2531116121758737,False,2,7
06,037,460502,06037460502,1400000US06037460502,4605.02,Census Tract 4605.02,G5020,S,2614173,0,+34.2062406,-118.1950104,06,037,460502,Census Tract 4605.02; Los Angeles County; California,4711,797,1496,508,31.76,498,229,87,72,585,240.05207768315609,344.9479223168439,825.0520776831561,0.4103454319370189,more_reliable,12.42,39.1,250001.0,,,True,1,3
06,037,408133,06037408133,1400000US06037408133,4081.33,Census Tract 4081.33,G5020,S,1056841,0,+34.0241485,-117.9093284,06,037,408133,Census Tract 4081.33; Los Angeles County; California,5822,1015,1497,344,25.71,792,188,7,12,799,188.38258942906583,610.6174105709341,987.382589429066,0.2357729529775542,more_reliable,13.72,53.37,101378.0,24039.0,0.2371224526031289,False,1,19
06,037,400304,06037400304,1400000US06037400304,4003.04,Census Tract 4003.04,G5020,S,3137013,4532,+34.1048517,-117.7978096,06,037,400304,Census Tract 4003.04; Los Angeles County; California,8516,1023,1624,995,19.07,653,697,521,495,1174,854.8882967967219,319.1117032032781,2028.888296796722,0.7281842391794905,usable_with_caution,13.79,72.29,84457.0,23793.0,0.2817173236084634,False,0,4
06,037,276000,06037276000,1400000US06037276000,2760,Census Tract 2760,G5020,S,2338438,0,+33.9691783,-118.3890198,06,037,276000,Census Tract 2760; Los Angeles County; California,6626,692,1350,377,20.37,382,237,18,21,400,237.92856070678025,162.07143929321978,637.9285607067802,0.5948214017669505,usable_with_caution,6.04,29.63,147470.0,19977.0,0.135464840306503,False,0,12
06,037,276400,06037276400,1400000US06037276400,2764,Census Tract 2764,G5020,S,1275965,0,+33.9668881,-118.4095017,06,037,276400,Census Tract 2764; Los Angeles County; California,4233,570,393,180,9.28,166,104,12,18,178,105.54619841567008,72.45380158432991,283.5461984156701,0.5929561708745511,usable_with_caution,4.21,45.29,220350.0,59839.0,0.2715634218289086,False,1,12
06,037,276500,06037276500,1400000US06037276500,2765,Census Tract 2765,G5020,S,1191958,0,+33.9665412,-118.4180348,06,037,276500,Census Tract 2765; Los Angeles County; California,5464,243,1016,208,18.59,314,111,15,22,329,113.1591799192624,215.8408200807376,442.1591799192624,0.3439488751345361,more_reliable,6.02,32.38,160517.0,35063.0,0.2184379224630413,False,1,11
06,037,402501,06037402501,1400000US06037402501,4025.01,Census Tract 4025.01,G5020,S,1015920,0,+34.0542894,-117.7643708,06,037,402501,Census Tract 4025.01; Los Angeles County; California,5394,677,181,126,3.36,14,38,0,19,14,42.485291572496,0.0,56.485291572496,3.0346636837497143,high_uncertainty,0.26,7.73,57057.0,9753.0,0.1709343288290656,False,1,12
06,037,402702,06037402702,1400000US06037402702,4027.02,Census Tract 4027.02,G5020,S,1498495,0,+34.0635302,-117.7279205,06,037,402702,Census Tract 4027.02; Los Angeles County; California,5009,598,175,218,3.49,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,0.0,53319.0,3385.0,0.0634858118119244,False,3,9
06,037,277400,06037277400,1400000US06037277400,2774,Census Tract 2774,G5020,S,638940,0,+33.9490353,-118.3743485,06,037,277400,Census Tract 2774; Los Angeles County; California,0,14,0,14,,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,not_applicable,,,,,,False,1,16
06,037,240020,06037240020,1400000US06037240020,2400.20,Census Tract 2400.20,G5020,S,719816,0,+33.9542642,-118.2638880,06,037,240020,Census Tract 2400.20; Los Angeles County; California,5324,889,0,19,0.0,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,,67222.0,33280.0,0.4950760167802208,False,4,30
06,037,533103,06037533103,1400000US06037533103,5331.03,Census Tract 5331.03,G5020,S,543830,0,+33.9773034,-118.2332633,06,037,533103,Census Tract 5331.03; Los Angeles County; California,3313,419,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,60859.0,10858.0,0.1784123958658538,False,4,26
06,037,402703,06037402703,1400000US06037402703,4027.03,Census Tract 4027.03,G5020,S,1070958,0,+34.0780801,-117.7254183,06,037,402703,Census Tract 4027.03; Los Angeles County; California,5443,1445,645,273,11.85,197,119,11,17,208,120.20815280171308,87.79184719828692,328.2081528017131,0.5779238115466975,usable_with_caution,3.82,32.25,90302.0,33260.0,0.3683196385462116,False,2,8
06,037,403702,06037403702,1400000US06037403702,4037.02,Census Tract 4037.02,G5020,S,1706609,5480,+34.0914898,-117.8557417,06,037,403702,Census Tract 4037.02; Los Angeles County; California,4281,670,765,171,17.87,381,175,0,14,381,175.55910685578235,205.44089314421765,556.5591068557824,0.4607850573642581,more_reliable,8.9,49.8,124643.0,26291.0,0.210930417271728,False,2,7
06,037,403703,06037403703,1400000US06037403703,4037.03,Census Tract 4037.03,G5020,S,2159660,0,+34.0929430,-117.8464352,06,037,403703,Census Tract 4037.03; Los Angeles County; California,4848,707,877,336,18.09,393,248,0,14,393,248.39484696748443,144.60515303251557,641.3948469674845,0.6320479566602657,usable_with_caution,8.11,44.81,120875.0,17082.0,0.1413195449844881,False,0,6
06,037,403721,06037403721,1400000US06037403721,4037.21,Census Tract 4037.21,G5020,S,1897377,1687,+34.0975730,-117.8769958,06,037,403721,Census Tract 4037.21; Los Angeles County; California,5669,893,636,227,11.22,269,133,0,19,269,134.35028842544403,134.64971157455597,403.350288425444,0.4994434513957027,more_reliable,4.75,42.3,88000.0,18875.0,0.2144886363636363,False,3,6
06,037,403722,06037403722,1400000US06037403722,4037.22,Census Tract 4037.22,G5020,S,1803301,0,+34.0875430,-117.8722435,06,037,403722,Census Tract 4037.22; Los Angeles County; California,5564,725,736,270,13.23,307,187,0,19,307,187.9627622695517,119.03723773044833,494.9627622695517,0.6122565546239469,usable_with_caution,5.52,41.71,80121.0,19870.0,0.2479999001510215,False,2,6
06,037,402904,06037402904,1400000US06037402904,4029.04,Census Tract 4029.04,G5020,S,1908562,0,+34.0260758,-117.7361930,06,037,402904,Census Tract 4029.04; Los Angeles County; California,3636,509,82,56,2.26,56,46,0,14,56,48.08326112068523,7.916738879314771,104.08326112068522,0.8586296628693791,usable_with_caution,1.54,68.29,91580.0,20750.0,0.2265778554269491,False,1,5
06,037,275200,06037275200,1400000US06037275200,2752,Census Tract 2752,G5020,S,462852,1250,+33.9956333,-118.4203026,06,037,275200,Census Tract 2752; Los Angeles County; California,3686,538,776,291,21.05,35,31,18,22,53,38.01315561749642,14.986844382503577,91.01315561749642,0.7172293512735174,usable_with_caution,1.44,6.83,100833.0,12915.0,0.1280830680432001,False,1,10
06,037,702801,06037702801,1400000US06037702801,7028.01,Census Tract 7028.01,G5020,S,1194168,0,+34.0114681,-118.4101859,06,037,702801,Census Tract 7028.01; Los Angeles County; California,5479,1038,1567,848,28.6,603,719,40,62,643,721.6682063109057,0.0,1364.6682063109056,1.1223455774664164,high_uncertainty,11.74,41.03,89345.0,20723.0,0.2319435894566008,False,2,12
06,037,226420,06037226420,1400000US06037226420,2264.20,Census Tract 2264.20,G5020,S,426940,0,+34.0218419,-118.2570623,06,037,226420,Census Tract 2264.20; Los Angeles County; California,4928,834,260,210,5.28,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,48418.0,13442.0,0.2776240241232599,False,4,39
06,037,219010,06037219010,1400000US06037219010,2190.10,Census Tract 2190.10,G5020,S,440857,0,+34.0276144,-118.3229262,06,037,219010,Census Tract 2190.10; Los Angeles County; California,3108,602,29,24,0.93,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,87171.0,31404.0,0.3602574250610868,False,2,31
06,037,530006,06037530006,1400000US06037530006,5300.06,Census Tract 5300.06,G5020,S,659020,1580,+34.0200190,-118.1126395,06,037,530006,Census Tract 5300.06; Los Angeles County; California,4679,608,1101,450,23.53,477,396,0,14,477,396.2473974677941,80.75260253220591,873.2473974677941,0.8307073322175976,usable_with_caution,10.19,43.32,87679.0,18873.0,0.2152510863490687,False,4,23
06,037,209520,06037209520,1400000US06037209520,2095.20,Census Tract 2095.20,G5020,S,231175,0,+34.0505519,-118.2769503,06,037,209520,Census Tract 2095.20; Los Angeles County; California,2228,376,154,124,6.91,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,44099.0,3907.0,0.0885961132905508,False,12,49
06,037,208720,06037208720,1400000US06037208720,2087.20,Census Tract 2087.20,G5020,S,164736,0,+34.0627628,-118.2811045,06,037,208720,Census Tract 2087.20; Los Angeles County; California,3267,530,397,215,12.15,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,35897.0,3897.0,0.1085606039501908,False,13,49
06,037,208710,06037208710,1400000US06037208710,2087.10,Census Tract 2087.10,G5020,S,170380,0,+34.0657276,-118.2825414,06,037,208710,Census Tract 2087.10; Los Angeles County; California,4519,775,2395,639,53.0,112,113,12,20,124,114.75626344561763,9.243736554382352,238.7562634456177,0.9254537374646584,usable_with_caution,2.74,5.18,65467.0,5813.0,0.0887928269204332,False,9,46
06,037,404902,06037404902,1400000US06037404902,4049.02,Census Tract 4049.02,G5020,S,691898,0,+34.0869985,-117.9791157,06,037,404902,Census Tract 4049.02; Los Angeles County; California,3095,375,948,212,30.63,460,152,15,23,475,153.73028328862208,321.2697167113779,628.7302832886221,0.323642701660257,more_reliable,15.35,50.11,74706.0,14893.0,0.1993548041656627,False,1,9
06,037,481401,06037481401,1400000US06037481401,4814.01,Census Tract 4814.01,G5020,S,1206575,0,+34.0831934,-118.1039745,06,037,481401,Census Tract 4814.01; Los Angeles County; California,5030,601,3497,465,69.52,2789,513,29,30,2818,513.8764442937621,2304.1235557062378,3331.8764442937622,0.1823550192667715,more_reliable,56.02,80.58,87823.0,16770.0,0.1909522562426699,False,10,47
06,037,190901,06037190901,1400000US06037190901,1909.01,Census Tract 1909.01,G5020,S,490199,0,+34.0944222,-118.3124771,06,037,190901,Census Tract 1909.01; Los Angeles County; California,3673,455,188,125,5.12,3,7,0,14,3,15.652475842498529,0.0,18.65247584249853,5.21749194749951,high_uncertainty,0.08,1.6,40577.0,11774.0,0.2901643788353008,False,5,23
06,037,189702,06037189702,1400000US06037189702,1897.02,Census Tract 1897.02,G5020,S,1458586,0,+34.1124928,-118.3410239,06,037,189702,Census Tract 1897.02; Los Angeles County; California,2459,434,29,33,1.18,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,81646.0,24101.0,0.2951889866006907,False,2,9
06,037,143700,06037143700,1400000US06037143700,1437,Census Tract 1437,G5020,S,3287546,0,+34.1289815,-118.3568128,06,037,143700,Census Tract 1437; Los Angeles County; California,3633,411,202,96,5.56,42,48,0,14,42,50.0,0.0,92.0,1.1904761904761905,high_uncertainty,1.16,20.79,151125.0,56478.0,0.3737171215880893,False,1,8
06,037,181300,06037181300,1400000US06037181300,1813,Census Tract 1813,G5020,S,1441053,0,+34.1360850,-118.2236590,06,037,181300,Census Tract 1813; Los Angeles County; California,4166,531,995,468,23.88,225,179,0,14,225,179.5466513193716,45.45334868062841,404.5466513193716,0.7979851169749849,usable_with_caution,5.4,22.61,152219.0,23510.0,0.1544485248227882,False,3,7
06,037,300901,06037300901,1400000US06037300901,3009.01,Census Tract 3009.01,G5020,S,6947856,3868,+34.1700186,-118.2103257,06,037,300901,Census Tract 3009.01; Los Angeles County; California,5478,651,954,290,17.42,314,186,0,19,314,186.96791168540125,127.03208831459877,500.9679116854013,0.5954392091891759,usable_with_caution,5.73,32.91,166172.0,18902.0,0.1137496088390342,False,0,6
06,037,430200,06037430200,1400000US06037430200,4302,Census Tract 4302,G5020,S,5160049,3236,+34.1531592,-117.9688184,06,037,430200,Census Tract 4302; Los Angeles County; California,1041,139,297,94,28.53,142,54,47,60,189,80.72174428244226,108.27825571755774,269.7217442824423,0.4270991760975781,more_reliable,18.16,63.64,131159.0,4151.0,0.0316486097027272,False,0,3
06,037,980008,06037980008,1400000US06037980008,9800.08,Census Tract 9800.08,G5020,S,3369161,0,+34.2106316,-118.4906758,06,037,980008,Census Tract 9800.08; Los Angeles County; California,106,158,0,14,0.0,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,,,,,False,0,9
06,037,278102,06037278102,1400000US06037278102,2781.02,Census Tract 2781.02,G5020,S,1677533,1611460,+33.9583191,-118.4523594,06,037,278102,Census Tract 2781.02; Los Angeles County; California,2917,354,288,139,9.87,57,48,33,43,90,64.4437739428721,25.5562260571279,154.4437739428721,0.7160419326985789,usable_with_caution,3.09,31.25,174167.0,16142.0,0.0926811623327036,False,0,5
06,037,294301,06037294301,1400000US06037294301,2943.01,Census Tract 2943.01,G5020,S,713041,0,+33.7946618,-118.2795526,06,037,294301,Census Tract 2943.01; Los Angeles County; California,2685,356,217,124,8.08,28,30,0,14,28,33.1058907144937,0.0,61.1058907144937,1.1823532398033465,high_uncertainty,1.04,12.9,101906.0,19381.0,0.1901850725178105,False,1,10
06,037,294302,06037294302,1400000US06037294302,2943.02,Census Tract 2943.02,G5020,S,840310,0,+33.7848764,-118.2782902,06,037,294302,Census Tract 2943.02; Los Angeles County; California,4435,566,337,302,7.6,0,14,3,6,3,15.231546211727816,0.0,18.231546211727817,5.077182070575939,high_uncertainty,0.07,0.89,66210.0,11020.0,0.166440114786286,False,2,8
06,037,294421,06037294421,1400000US06037294421,2944.21,Census Tract 2944.21,G5020,S,673257,0,+33.7902748,-118.2975505,06,037,294421,Census Tract 2944.21; Los Angeles County; California,2410,604,390,180,16.18,12,19,0,14,12,23.600847442411894,0.0,35.60084744241189,1.9667372868676576,high_uncertainty,0.5,3.08,65764.0,13031.0,0.1981479228757375,False,1,12
06,037,294701,06037294701,1400000US06037294701,2947.01,Census Tract 2947.01,G5020,S,1753940,0,+33.7780093,-118.2549078,06,037,294701,Census Tract 2947.01; Los Angeles County; California,2987,379,43,45,1.44,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,36525.0,6734.0,0.1843668720054757,False,2,7
06,037,296401,06037296401,1400000US06037296401,2964.01,Census Tract 2964.01,G5020,S,986904,1098,+33.7411716,-118.3150067,06,037,296401,Census Tract 2964.01; Los Angeles County; California,3120,490,140,83,4.49,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,116680.0,25300.0,0.2168323620157696,False,1,2
06,037,101400,06037101400,1400000US06037101400,1014,Census Tract 1014,G5020,S,6310056,0,+34.2428521,-118.2941612,06,037,101400,Census Tract 1014; Los Angeles County; California,4006,503,281,236,7.01,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,87138.0,22720.0,0.2607358442929606,False,0,2
06,037,573601,06037573601,1400000US06037573601,5736.01,Census Tract 5736.01,G5020,S,3735095,1760,+33.8270219,-118.1316188,06,037,573601,Census Tract 5736.01; Los Angeles County; California,6300,584,658,390,10.44,13,23,28,45,41,50.53711507397311,0.0,91.53711507397313,1.232612562779832,high_uncertainty,0.65,6.23,134436.0,22852.0,0.1699842304144723,False,0,4
06,037,900103,06037900103,1400000US06037900103,9001.03,Census Tract 9001.03,G5020,S,19978282,4216,+34.6298162,-117.8431552,06,037,900103,Census Tract 9001.03; Los Angeles County; California,6500,969,59,60,0.91,38,56,0,19,38,59.13543776789008,0.0,97.13543776789008,1.5561957307339491,high_uncertainty,0.58,64.41,56551.0,8542.0,0.1510494951459744,False,0,0
06,037,900104,06037900104,1400000US06037900104,9001.04,Census Tract 9001.04,G5020,S,42350292,253397,+34.5925627,-117.8491551,06,037,900104,Census Tract 9001.04; Los Angeles County; California,6551,925,186,238,2.84,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,0.0,64207.0,14997.0,0.2335726634167614,False,0,0
06,037,900505,06037900505,1400000US06037900505,9005.05,Census Tract 9005.05,G5020,S,1310990,0,+34.6822442,-118.1080488,06,037,900505,Census Tract 9005.05; Los Angeles County; California,4240,684,31,42,0.73,10,16,0,14,10,21.2602916254693,0.0,31.2602916254693,2.12602916254693,high_uncertainty,0.24,32.26,79432.0,19188.0,0.2415651122973109,False,1,3
06,037,900506,06037900506,1400000US06037900506,9005.06,Census Tract 9005.06,G5020,S,1307748,0,+34.6823349,-118.0991407,06,037,900506,Census Tract 9005.06; Los Angeles County; California,5116,586,0,19,0.0,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,,91359.0,25607.0,0.2802898455543515,False,1,1
06,037,900608,06037900608,1400000US06037900608,9006.08,Census Tract 9006.08,G5020,S,1338061,0,+34.6968119,-118.1081654,06,037,900608,Census Tract 9006.08; Los Angeles County; California,3967,761,73,79,1.84,21,32,0,14,21,34.92849839314596,0.0,55.92849839314596,1.6632618282450455,high_uncertainty,0.53,28.77,79486.0,19699.0,0.2478298065068062,False,1,2
06,037,183402,06037183402,1400000US06037183402,1834.02,Census Tract 1834.02,G5020,S,513459,0,+34.1257206,-118.2164099,06,037,183402,Census Tract 1834.02; Los Angeles County; California,3183,382,651,112,20.45,6,13,0,14,6,19.1049731745428,0.0,25.1049731745428,3.1841621957571333,high_uncertainty,0.19,0.92,102196.0,20883.0,0.2043426357195976,False,1,8
06,037,183701,06037183701,1400000US06037183701,1837.01,Census Tract 1837.01,G5020,S,550875,0,+34.1093057,-118.1878599,06,037,183701,Census Tract 1837.01; Los Angeles County; California,3351,490,172,108,5.13,8,14,9,14,17,19.79898987322333,0.0,36.79898987322333,1.1646464631307842,high_uncertainty,0.51,9.88,71946.0,12761.0,0.1773691379645845,False,3,11
06,037,183702,06037183702,1400000US06037183702,1837.02,Census Tract 1837.02,G5020,S,862390,30058,+34.1048444,-118.1836835,06,037,183702,Census Tract 1837.02; Los Angeles County; California,2905,460,283,119,9.74,43,37,0,14,43,39.56008088970496,3.439919110295037,82.56008088970496,0.9200018811559294,usable_with_caution,1.48,15.19,93654.0,20310.0,0.2168620667563585,False,3,12
06,037,186201,06037186201,1400000US06037186201,1862.01,Census Tract 1862.01,G5020,S,522020,0,+34.1213123,-118.2188456,06,037,186201,Census Tract 1862.01; Los Angeles County; California,3187,900,1126,307,35.33,36,33,0,14,36,35.84689665786984,0.1531033421301586,71.84689665786985,0.9957471293852732,usable_with_caution,1.13,3.2,83562.0,11945.0,0.14294775137024,False,0,8
06,037,186203,06037186203,1400000US06037186203,1862.03,Census Tract 1862.03,G5020,S,842698,0,+34.1150031,-118.2153416,06,037,186203,Census Tract 1862.03; Los Angeles County; California,2509,271,310,110,12.36,87,57,0,14,87,58.69412236331676,28.30587763668324,145.69412236331675,0.6746450846358248,usable_with_caution,3.47,28.06,177623.0,27534.0,0.1550137088102329,False,0,9
06,037,186302,06037186302,1400000US06037186302,1863.02,Census Tract 1863.02,G5020,S,1685260,0,+34.1126731,-118.2288551,06,037,186302,Census Tract 1863.02; Los Angeles County; California,4958,687,1083,329,21.84,141,90,0,14,141,91.0823802938856,49.9176197061144,232.0823802938856,0.6459743283254298,usable_with_caution,2.84,13.02,102719.0,24666.0,0.2401308423952725,False,0,9
06,037,296402,06037296402,1400000US06037296402,2964.02,Census Tract 2964.02,G5020,S,1045964,0,+33.7465581,-118.3038513,06,037,296402,Census Tract 2964.02; Los Angeles County; California,3247,442,394,228,12.13,49,65,0,14,49,66.49060083951716,0.0,115.49060083951716,1.3569510375411664,high_uncertainty,1.51,12.44,142163.0,27201.0,0.1913367050498371,False,1,3
06,037,296902,06037296902,1400000US06037296902,2969.02,Census Tract 2969.02,G5020,S,493111,0,+33.7344706,-118.2956423,06,037,296902,Census Tract 2969.02; Los Angeles County; California,4306,539,257,128,5.97,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,57260.0,13258.0,0.2315403422982885,False,1,2
06,037,297202,06037297202,1400000US06037297202,2972.02,Census Tract 2972.02,G5020,S,575787,0,+33.7247349,-118.2990073,06,037,297202,Census Tract 2972.02; Los Angeles County; California,4238,673,163,158,3.85,120,155,0,14,120,155.63097378092831,0.0,275.63097378092834,1.296924781507736,high_uncertainty,2.83,73.62,97049.0,17655.0,0.1819184123484013,False,1,2
06,037,297601,06037297601,1400000US06037297601,2976.01,Census Tract 2976.01,G5020,S,771120,1781231,+33.7088571,-118.2869206,06,037,297601,Census Tract 2976.01; Los Angeles County; California,3579,569,123,168,3.44,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,90556.0,19270.0,0.212796501612262,False,0,1
06,037,297602,06037297602,1400000US06037297602,2976.02,Census Tract 2976.02,G5020,S,622070,0,+33.7159024,-118.2903209,06,037,297602,Census Tract 2976.02; Los Angeles County; California,3540,422,369,196,10.42,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,94275.0,8572.0,0.0909254839565102,False,1,2
06,037,104204,06037104204,1400000US06037104204,1042.04,Census Tract 1042.04,G5020,S,2660594,3735,+34.2912875,-118.3931176,06,037,104204,Census Tract 1042.04; Los Angeles County; California,3577,561,124,73,3.47,13,3,0,14,13,14.317821063276352,0.0,27.317821063276355,1.101370851021258,high_uncertainty,0.36,10.48,76250.0,24953.0,0.3272524590163934,False,1,6
06,037,106645,06037106645,1400000US06037106645,1066.45,Census Tract 1066.45,G5020,S,2527932,0,+34.2905628,-118.4941725,06,037,106645,Census Tract 1066.45; Los Angeles County; California,3143,585,486,199,15.46,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,159357.0,67837.0,0.4256919997238904,False,0,3
06,037,121102,06037121102,1400000US06037121102,1211.02,Census Tract 1211.02,G5020,S,7462900,76989,+34.2375131,-118.3842789,06,037,121102,Census Tract 1211.02; Los Angeles County; California,2436,240,55,45,2.26,20,24,0,14,20,27.784887978899608,0.0,47.7848879788996,1.3892443989449803,high_uncertainty,0.82,36.36,79743.0,20602.0,0.2583549653261101,False,0,6
06,037,124104,06037124104,1400000US06037124104,1241.04,Census Tract 1241.04,G5020,S,324444,0,+34.1848613,-118.3834100,06,037,124104,Census Tract 1241.04; Los Angeles County; California,2780,492,63,42,2.27,10,15,0,14,10,20.518284528683196,0.0,30.518284528683196,2.0518284528683197,high_uncertainty,0.36,15.87,56250.0,8862.0,0.1575466666666666,False,3,12
06,037,406702,06037406702,1400000US06037406702,4067.02,Census Tract 4067.02,G5020,S,2783380,39521,+34.0659535,-117.9382452,06,037,406702,Census Tract 4067.02; Los Angeles County; California,6885,898,2241,778,32.55,593,258,66,107,659,279.30807363912703,379.69192636087297,938.3080736391272,0.4238362270699955,more_reliable,9.57,29.41,90349.0,4738.0,0.0524410895527343,False,2,11
